shouldReplace	verb	genre	number	noun	verbFreq	nounFreq
True	dénigrer	masculine	singular	dénigrement	0	112
True	dénitrifier	feminine	singular	dénitrification	0	13
True	déniveler	feminine	singular	dénivélation	0	9
True	déniveler	feminine	singular	dénivellation	0	146
True	déniveler	masculine	singular	dénivellement	0	3
True	dénombrer	masculine	singular	dénombrement	0	235
True	dénommer	feminine	singular	dénomination	0	3716
True	dénoncer	masculine	singular	dénoncement	0	1
True	dénoncer	feminine	singular	dénonciation	0	668
True	dénoter	feminine	singular	dénotation	0	116
True	dénouer	masculine	singular	dénouement	0	367
True	dénouer	masculine	singular	dénoûment	0	4
True	dénoyauter	masculine	singular	dénoyautage	0	2
True	dénoyer	masculine	singular	dénoyage	0	2
True	densifier	feminine	singular	densification	0	53
True	denticuler	feminine	singular	denticulation	0	2
True	dénucléariser	feminine	singular	dénucléarisation	0	14
True	dénuder	feminine	singular	dénudation	0	9
True	dépanner	masculine	singular	dépannage	0	130
True	déparasiter	masculine	singular	déparasitage	0	3
True	départager	masculine	singular	départage	0	95
True	départementaliser	feminine	singular	départementalisation	0	40
True	départir	masculine	singular	départage	0	95
True	départir	feminine	singular	départie	0	4
True	départir	masculine	singular	départ	0	15571
True	dépasser	masculine	singular	dépassement	0	479
True	dépassionner	masculine	singular	dépassionnement	0	1
True	dépayser	masculine	singular	dépaysement	0	36
True	dépecer	masculine	singular	dépeçage	0	50
True	dépecer	masculine	singular	dépècement	0	7
True	dépêcher	feminine	singular	dépêche	0	725
True	dépénaliser	feminine	singular	dépénalisation	0	79
True	dépendre	feminine	singular	dépendance	0	1948
True	dépenser	feminine	singular	dépense	0	574
True	déperdre	feminine	singular	déperdition	0	61
True	dépérir	masculine	singular	dépérissement	0	74
True	dépersonnaliser	feminine	singular	dépersonnalisation	0	50
True	dépeupler	masculine	singular	dépeuplement	0	78
True	déphosphorer	feminine	singular	déphosphoration	0	5
True	dépiauter	masculine	singular	dépiautage	0	1
True	dépiler	masculine	singular	dépilage	0	6
True	dépiler	feminine	singular	dépilation	0	1
True	dépiler	masculine	singular	dépilement	0	2
True	dépiquer	masculine	singular	dépiquage	0	3
True	dépister	masculine	singular	dépistage	0	573
True	dépitonner	masculine	singular	dépitonnage	0	1
True	déplacer	masculine	singular	déplacement	0	4155
True	déplafonner	masculine	singular	déplafonnement	0	2
True	déplier	masculine	singular	dépliage	0	3
True	déplier	masculine	singular	dépliement	0	4
True	déplomber	masculine	singular	déplombage	0	2
True	déplorer	feminine	singular	déploration	0	22
True	déployer	masculine	singular	déploiement	0	769
True	dépointer	masculine	singular	dépointage	0	18
True	dépolariser	feminine	singular	dépolarisation	0	127
True	dépolir	masculine	singular	dépolissage	0	2
True	dépolitiser	feminine	singular	dépolitisation	0	34
True	dépolluer	feminine	singular	dépollution	0	177
True	dépolymériser	feminine	singular	dépolymérisation	0	22
True	déporter	feminine	singular	déportance	0	5
True	déporter	feminine	singular	déportation	0	1393
True	déposer	feminine	singular	dépose	0	1140
True	déposer	feminine	singular	déposition	0	350
True	déposer	masculine	singular	dépôt	0	3165
True	déposséder	feminine	singular	dépossession	0	53
True	dépoter	masculine	singular	dépotage	0	5
True	dépouiller	masculine	singular	dépouillage	0	5
True	dépouiller	masculine	singular	dépouillement	0	256
True	dépoussiérer	masculine	singular	dépoussiérage	0	10
True	déprécier	feminine	singular	dépréciation	0	146
True	dépréder	feminine	singular	déprédation	0	10
True	déprendre	feminine	singular	déprise	0	22
True	dépressuriser	feminine	singular	dépressurisation	0	20
True	déprimer	feminine	singular	déprime	0	114
True	déprogrammer	feminine	singular	déprogrammation	0	18
True	déprovincialiser	feminine	singular	déprovincialisation	0	1
True	dépsychiatriser	feminine	singular	dépsychiatrisation	0	1
True	dépuceler	masculine	singular	dépucelage	0	4
True	dépurer	feminine	singular	dépuration	0	2
True	députer	feminine	singular	députation	0	224
True	déqualifier	feminine	singular	déqualification	0	3
True	déraciner	masculine	singular	déracinage	0	3
True	déraciner	masculine	singular	déracinement	0	42
True	dérailler	masculine	singular	déraillage	0	2
True	dérailler	masculine	singular	déraillement	0	85
True	déranger	masculine	singular	dérangement	0	116
True	déranger	feminine	singular	dérange	0	387
True	déraper	masculine	singular	dérapage	0	198
True	déraser	masculine	singular	dérasement	0	2
True	dératiser	feminine	singular	dératisation	0	24
True	dérayer	masculine	singular	dérayage	0	3
True	déréaliser	feminine	singular	déréalisation	0	13
True	déréglementer	feminine	singular	déréglementation	0	80
True	dérégler	masculine	singular	dérèglement	0	87
True	déresponsabiliser	feminine	singular	déresponsabilisation	0	9
True	dérider	masculine	singular	déridage	0	1
True	dériver	feminine	singular	dérivation	0	698
True	dériver	feminine	singular	dérive	0	2485
True	dérober	feminine	singular	dérobade	0	33
True	dérober	masculine	singular	dérobage	0	1
True	dérober	masculine	singular	dérobement	0	6
True	dérocher	masculine	singular	dérochage	0	1
True	dérocher	masculine	singular	dérochement	0	6
True	déroger	feminine	singular	dérogation	0	241
True	déroger	feminine	singular	dérogeance	0	7
True	dérouiller	masculine	singular	dérouillage	0	6
True	dérouler	masculine	singular	déroulage	0	10
True	dérouler	masculine	singular	déroulement	0	2283
True	dérouter	masculine	singular	déroutage	0	1
True	dérouter	masculine	singular	déroutement	0	7
True	dérouter	feminine	singular	déroute	0	976
True	désabonner	masculine	singular	désabonnement	0	6
True	désabuser	masculine	singular	désabusement	0	4
True	désaccorder	masculine	singular	désaccordage	0	7
True	désaccoupler	masculine	singular	désaccouplement	0	3
True	désacraliser	feminine	singular	désacralisation	0	19
True	désactiver	feminine	singular	désactivation	0	59
True	désadapter	feminine	singular	désadaptation	0	6
True	désaffecter	feminine	singular	désaffectation	0	15
True	désaffectionner	feminine	singular	désaffection	0	112
True	désaffilier	feminine	singular	désaffiliation	0	16
True	désagréger	feminine	singular	désagrégation	0	102
True	désagréger	masculine	singular	désagrégement	0	1
True	désagréger	masculine	singular	désagrègement	0	1
True	désaimanter	feminine	singular	désaimantation	0	14
True	désaimer	masculine	singular	désamour	0	18
True	désaliéner	feminine	singular	désaliénation	0	2
True	désaligner	masculine	singular	désalignement	0	1
True	désamarrer	masculine	singular	désamarrage	0	3
True	désambiguïser	feminine	singular	désambiguïsation	0	18
True	désaminer	feminine	singular	désamination	0	4
True	désamorcer	masculine	singular	désamorçage	0	22
True	désannexer	feminine	singular	désannexion	0	4
True	désannoncer	feminine	singular	désannonce	0	1
True	désapparier	masculine	singular	désappariement	0	2
True	désapprendre	masculine	singular	désapprentissage	0	2
True	désapproprier	feminine	singular	désappropriation	0	3
True	désapprouver	feminine	singular	désapprobation	0	149
True	désarmer	masculine	singular	désarmement	0	485
True	désarrimer	masculine	singular	désarrimage	0	1
True	désarticuler	feminine	singular	désarticulation	0	8
True	désassembler	masculine	singular	désassemblage	0	20
True	désavouer	masculine	singular	désaveu	0	93
True	désaxer	masculine	singular	désaxage	0	8
True	désaxer	feminine	singular	désaxation	0	3
True	desceller	masculine	singular	descellement	0	1
True	descendre	feminine	singular	descente	0	3798
True	déséchouer	masculine	singular	déséchouage	0	3
True	déséchouer	masculine	singular	déséchouement	0	1
True	déségrégationner	feminine	singular	déségrégation	0	43
True	désembrouiller	masculine	singular	désembrouillage	0	1
True	désembuer	masculine	singular	désembuage	0	4
True	désenchanter	masculine	singular	désenchantement	0	90
True	désenclaver	masculine	singular	désenclavement	0	77
True	désencombrer	masculine	singular	désencombrement	0	1
True	désenfumer	masculine	singular	désenfumage	0	38
True	désengager	masculine	singular	désengagement	0	164
True	désengorger	masculine	singular	désengorgement	0	5
True	désensabler	masculine	singular	désensablement	0	9
True	désensibiliser	feminine	singular	désensibilisation	0	36
True	désentrelacer	masculine	singular	désentrelacement	0	5
True	désenvaser	masculine	singular	désenvasement	0	1
True	désenvoûter	masculine	singular	désenvoûtement	0	5
True	déséquilibrer	masculine	singular	déséquilibrage	0	2
True	déséquiper	masculine	singular	déséquipement	0	1
True	déserter	feminine	singular	désertion	0	202
True	désétatiser	feminine	singular	désétatisation	0	4
True	désexciter	feminine	singular	désexcitation	0	21
True	désexualiser	feminine	singular	désexualisation	0	1
True	déshabiller	masculine	singular	déshabillage	0	12
True	désherber	masculine	singular	désherbage	0	54
True	déshériter	masculine	singular	déshéritage	0	1
True	déshériter	masculine	singular	déshéritement	0	3
True	désheurer	masculine	singular	désheurement	0	1
True	déshuiler	masculine	singular	déshuilage	0	4
True	déshumaniser	feminine	singular	déshumanisation	0	31
True	déshumidifier	feminine	singular	déshumidification	0	4
True	déshydrater	feminine	singular	déshydratation	0	268
True	déshydrogéner	feminine	singular	déshydrogénation	0	23
True	désigner	feminine	singular	désignation	0	3059
True	désillusionner	feminine	singular	désillusion	0	160
True	désillusionner	masculine	singular	désillusionnement	0	3
True	désincarner	feminine	singular	désincarnation	0	12
True	désincruster	feminine	singular	désincrustation	0	2
True	désinfecter	feminine	singular	désinfection	0	166
True	désinformer	feminine	singular	désinformation	0	311
True	désintégrer	feminine	singular	désintégration	0	482
True	désintéresser	masculine	singular	désintéressement	0	141
True	désintoxiquer	feminine	singular	désintoxication	0	145
True	désinvestir	masculine	singular	désinvestissement	0	15
True	désirer	masculine	singular	désir	0	4476
True	désister	masculine	singular	désistement	0	82
True	désobéir	feminine	singular	désobéissance	0	462
True	désobstruer	feminine	singular	désobstruction	0	30
True	désodoriser	feminine	singular	désodorisation	0	5
True	désoler	feminine	singular	désolation	0	193
True	désoler	masculine	singular	désolement	0	1
True	désolidariser	feminine	singular	désolidarisation	0	4
True	désoperculer	feminine	singular	désoperculation	0	1
True	désorbiter	masculine	singular	désorbitage	0	190
True	désorganiser	feminine	singular	désorganisation	0	183
True	désorienter	feminine	singular	désorientation	0	64
True	désosser	masculine	singular	désossage	0	4
True	désosser	masculine	singular	désossement	0	2
True	désoxyder	feminine	singular	désoxydation	0	2
True	désoxygéner	feminine	singular	désoxygénation	0	9
True	déspécialiser	feminine	singular	déspécialisation	0	1
True	déspiritualiser	feminine	singular	déspiritualisation	0	1
True	desquamer	feminine	singular	desquamation	0	32
True	dessabler	masculine	singular	dessablage	0	6
True	dessaisir	masculine	singular	dessaisissement	0	16
True	dessaler	masculine	singular	dessalage	0	11
True	dessaler	masculine	singular	dessalement	0	53
True	dessécher	masculine	singular	desséchement	0	3
True	dessécher	masculine	singular	dessèchement	0	92
True	desserrer	masculine	singular	desserrage	0	7
True	desserrer	masculine	singular	desserrement	0	5
True	desservir	feminine	singular	desserte	0	924
True	dessiner	masculine	singular	dessin	0	8931
True	dessoucher	masculine	singular	dessouchage	0	3
True	dessouder	masculine	singular	dessoudage	0	1
True	déstabiliser	feminine	singular	déstabilisation	0	161
True	déstaliniser	feminine	singular	déstalinisation	0	58
True	destiner	feminine	singular	destination	0	3766
True	destituer	feminine	singular	destitution	0	443
True	déstocker	masculine	singular	déstockage	0	12
True	déstructurer	feminine	singular	déstructuration	0	30
True	désubjectiviser	feminine	singular	désubjectivisation	0	1
True	désulfurer	feminine	singular	désulfuration	0	10
True	désunir	feminine	singular	désunion	0	39
True	désurbaniser	feminine	singular	désurbanisation	0	1
True	désynchroniser	feminine	singular	désynchronisation	0	18
True	détacher	masculine	singular	détachage	0	2
True	détacher	masculine	singular	détachement	0	1216
True	détailler	masculine	singular	détaillage	0	2
True	détailler	masculine	singular	détail	0	10165
True	détartrer	masculine	singular	détartrage	0	34
True	détaxer	feminine	singular	détaxation	0	3
True	détecter	feminine	singular	détection	0	1652
True	dételer	masculine	singular	dételage	0	7
True	détendre	feminine	singular	détente	0	1030
True	détenir	feminine	singular	détention	0	2048
True	déterger	feminine	singular	détergence	0	3
True	déterger	feminine	singular	détersion	0	11
True	détériorer	feminine	singular	détérioration	0	304
True	détériorer	masculine	singular	détériorement	0	1
True	déterminer	feminine	singular	détermination	0	2001
